cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,pred_linr,pred_logr
2003-02-28,841.150000,-0.753700,0.810300,0.103000,0.256200,-0.168100,0.080600,-0.067900,-0.149400,0.082800,0.057558,0.517011
2003-03-03,834.810000,-1.535700,-0.147400,0.288900,-0.112500,0.053400,-0.266600,-0.039100,-0.154100,-0.216900,0.047106,0.503372
2003-03-04,821.990000,0.956200,-1.156400,-0.612100,-0.166700,-0.398300,-0.211700,-0.448800,-0.226100,-0.307700,0.014055,0.507686
2003-03-05,829.850000,-0.933900,-0.300300,-0.454400,-0.223300,0.055200,-0.174700,-0.046800,-0.274900,-0.096500,0.087739,0.534657
2003-03-06,822.100000,0.825900,0.006700,-0.513800,-0.575700,-0.365800,-0.109300,-0.283200,-0.157500,-0.348300,0.118326,0.510024
2003-03-07,828.890000,-2.583000,-0.058100,0.278100,-0.179200,-0.296300,-0.168500,0.023000,-0.145700,-0.049300,0.033930,0.486862
2003-03-10,807.480000,-0.835900,-0.893400,-0.909900,-0.441300,-0.664900,-0.680900,-0.515000,-0.303000,-0.417300,0.034524,0.525613
2003-03-11,800.730000,0.432100,-1.751000,-0.876900,-0.893500,-0.519900,-0.693900,-0.703500,-0.554900,-0.361200,0.074468,0.522271
2003-03-12,804.190000,3.445700,-0.205000,-1.023900,-0.552600,-0.631500,-0.363800,-0.535800,-0.564300,-0.447700,0.126563,0.548085
2003-03-13,831.900000,0.164700,1.905200,1.002100,0.092800,0.240600,0.041900,0.173100,-0.044400,-0.125300,0.123634,0.505742
2003-03-14,833.270000,3.542700,1.746400,1.317800,0.788700,0.107400,0.227700,0.059700,0.172000,-0.020900,0.008743,0.480587
2003-03-17,862.790000,0.424200,1.821300,2.318100,1.862500,1.338300,0.686200,0.705300,0.499700,0.549800,-0.076148,0.479111
2003-03-18,866.450000,0.873700,1.918800,1.348300,1.834200,1.565300,1.179600,0.646800,0.668400,0.490800,-0.006374,0.507184
2003-03-19,874.020000,0.188800,0.645200,1.565300,1.225700,1.636000,1.444800,1.132900,0.675500,0.691400,-0.006466,0.458740
2003-03-20,875.670000,2.297700,0.526900,0.492300,1.218800,1.015000,1.389600,1.259900,1.010400,0.619100,-0.056029,0.457589
2003-03-21,895.790000,-3.523100,1.228900,1.109100,0.939700,1.429100,1.226800,1.516600,1.388900,1.155200,-0.025345,0.438899
2003-03-24,864.230000,1.216100,-0.650000,-0.371400,-0.063300,0.032900,0.591000,0.532400,0.869600,0.823800,-0.029881,0.441135
2003-03-25,874.740000,-0.547600,-1.210500,-0.035300,0.020500,0.189100,0.227600,0.678300,0.616700,0.906900,-0.071275,0.449435
2003-03-26,869.950000,-0.164400,0.327900,-0.990400,-0.163200,-0.092900,0.066600,0.117000,0.525200,0.486800,0.058204,0.511326
2003-03-27,868.520000,-0.578000,-0.357800,0.164200,-0.784200,-0.163500,-0.104800,0.033800,0.082000,0.448900,0.080815,0.466698
2003-03-28,863.500000,-1.774200,-0.372400,-0.432000,-0.021000,-0.743800,-0.232400,-0.172100,-0.042200,0.009000,-0.019598,0.492281
2003-03-31,848.180000,1.214400,-1.188300,-0.843700,-0.769800,-0.371100,-0.917500,-0.451800,-0.371200,-0.233200,0.066677,0.534093
2003-04-01,858.480000,2.611600,-0.294100,-0.390600,-0.333600,-0.377400,-0.110900,-0.616900,-0.247600,-0.198700,0.082955,0.510404
2003-04-02,880.900000,-0.505200,1.881100,0.672400,0.358700,0.253500,0.118700,0.274900,-0.214900,0.066800,0.114626,0.532719
2003-04-03,876.450000,0.273800,1.022600,1.080700,0.373800,0.183200,0.125100,0.028200,0.176100,-0.247800,0.030251,0.475164
2003-04-04,878.850000,0.122900,-0.116800,0.772700,0.877600,0.353500,0.198400,0.146500,0.059200,0.187000,-0.061747,0.490379
2003-04-07,879.930000,-0.186400,0.197900,-0.036800,0.610000,0.725800,0.314600,0.187500,0.143500,0.066300,0.039174,0.531512
2003-04-08,878.290000,-1.400400,-0.031900,0.069800,-0.074300,0.450800,0.573200,0.242400,0.140300,0.106500,0.093576,0.491856
2003-04-09,865.990000,0.645500,-0.799200,-0.490100,-0.298600,-0.340400,0.142800,0.291100,0.035700,-0.032300,0.024051,0.482403
2003-04-10,871.580000,-0.376300,-0.386200,-0.319200,-0.208000,-0.111300,-0.177500,0.213600,0.334700,0.103100,0.008507,0.485467
2003-04-11,868.300000,1.949800,0.132800,-0.383400,-0.333800,-0.241700,-0.155400,-0.205900,0.140300,0.256000,0.067159,0.501773
2003-04-14,885.230000,0.630300,0.778400,0.732900,0.198800,0.121300,0.121500,0.143300,0.061800,0.339200,0.041871,0.487499
2003-04-15,890.810000,-1.223600,1.267400,0.727200,0.705900,0.285700,0.206800,0.194800,0.204600,0.125500,0.016190,0.501400
2003-04-16,879.910000,1.553600,-0.300400,0.437100,0.236400,0.316700,0.030800,-0.000300,0.015100,0.043800,0.011285,0.494666
2003-04-17,893.580000,-0.175700,0.156200,0.313400,0.712200,0.498000,0.521600,0.248400,0.194100,0.186100,0.000292,0.500326
2003-04-21,892.010000,2.170400,0.677600,0.045000,0.190600,0.533800,0.384800,0.420900,0.194700,0.152400,0.088576,0.515250
2003-04-22,911.370000,0.839400,0.986500,1.166500,0.574800,0.585100,0.804600,0.639600,0.639800,0.415600,0.006900,0.446100
2003-04-23,919.020000,-0.825900,1.475600,0.934500,1.081600,0.627500,0.627300,0.808700,0.664400,0.661900,-0.033917,0.479076
2003-04-24,911.430000,-1.384600,0.003300,0.708300,0.491200,0.696200,0.381300,0.416000,0.600400,0.494900,-0.025944,0.465593
2003-04-25,898.810000,1.783500,-1.116400,-0.460200,0.186800,0.115400,0.348300,0.126900,0.188700,0.377500,-0.018187,0.490716
2003-04-28,914.840000,0.327900,0.188000,-0.153400,0.095200,0.501200,0.390300,0.550900,0.332800,0.365000,0.061206,0.503889
2003-04-29,917.840000,-0.100200,1.038400,0.234700,-0.032400,0.141800,0.471900,0.381100,0.522500,0.332100,0.075700,0.472482
2003-04-30,916.920000,-0.067600,0.113400,0.658600,0.150500,-0.046100,0.101300,0.389800,0.320500,0.452700,-0.026438,0.456436
2003-05-01,916.300000,1.503900,-0.084000,0.053100,0.477100,0.106700,-0.049700,0.077100,0.332400,0.277100,-0.042514,0.494674
2003-05-02,930.080000,-0.379500,0.712700,0.442900,0.414000,0.680400,0.339400,0.172600,0.255400,0.462200,0.058417,0.508701
2003-05-05,926.550000,0.846200,0.552100,0.347300,0.236100,0.254100,0.502300,0.235500,0.102700,0.184000,0.063280,0.492558
2003-05-06,934.390000,-0.510500,0.231600,0.648200,0.471200,0.357900,0.352800,0.551000,0.312100,0.185900,-0.013927,0.474076
2003-05-07,929.620000,-1.005800,0.164700,-0.016500,0.358000,0.273900,0.212100,0.228400,0.417100,0.219500,0.002707,0.493936
2003-05-08,920.270000,1.427800,-0.763300,-0.225600,-0.264400,0.085500,0.060300,0.037500,0.073500,0.258300,0.041459,0.491611
2003-05-09,933.410000,1.253500,0.204500,-0.035200,0.184500,0.071700,0.306900,0.254100,0.210200,0.223100,0.030149,0.493167
2003-05-12,945.110000,-0.297300,1.322300,0.553500,0.287500,0.398000,0.268900,0.441900,0.379100,0.326500,0.062370,0.494257
2003-05-13,942.300000,-0.320500,0.471000,0.781000,0.338900,0.169400,0.281000,0.187100,0.348400,0.302900,-0.003111,0.463678
2003-05-14,939.280000,0.786800,-0.309800,0.207700,0.505600,0.206400,0.087200,0.194500,0.123100,0.273500,-0.035015,0.496962
2003-05-15,946.670000,-0.250400,0.231700,0.055200,0.351400,0.560900,0.303000,0.187300,0.268600,0.197100,0.043719,0.509972
2003-05-16,944.300000,-2.491800,0.265500,0.070700,-0.021500,0.230800,0.425200,0.223400,0.132100,0.210400,0.078813,0.493778
2003-05-19,920.770000,-0.113000,-1.388700,-0.658300,-0.574000,-0.518600,-0.224200,0.007600,-0.118100,-0.161700,0.019098,0.485954
2003-05-20,919.730000,0.401200,-1.335000,-0.967400,-0.523900,-0.483200,-0.452200,-0.208600,-0.007200,-0.117600,0.013428,0.502760
2003-05-21,923.420000,0.915100,0.143800,-0.755400,-0.627000,-0.340700,-0.337500,-0.331800,-0.133500,0.037400,0.123876,0.528492
2003-05-22,931.870000,0.144900,0.654300,0.400000,-0.336300,-0.319000,-0.132600,-0.159800,-0.177300,-0.018300,0.092551,0.491723
2003-05-23,933.220000,1.956700,0.525400,0.483800,0.335700,-0.239400,-0.241300,-0.092900,-0.121700,-0.141500,0.001446,0.501249
2003-05-27,951.480000,0.182900,1.040500,0.996200,0.848900,0.659100,0.128700,0.073700,0.163300,0.109100,0.010018,0.509042
2003-05-28,953.220000,-0.375600,1.050000,0.752300,0.790500,0.713600,0.578100,0.136500,0.087600,0.165500,0.054933,0.512766
2003-05-29,949.640000,1.469000,-0.096700,0.575300,0.469200,0.555600,0.530100,0.439900,0.071400,0.035200,0.018343,0.488577
2003-05-30,963.590000,0.353900,0.542000,0.422500,0.795500,0.667600,0.706800,0.663900,0.568900,0.228400,-0.010212,0.483166
2003-06-02,967.000000,0.471600,0.899200,0.478400,0.404900,0.706000,0.614400,0.655300,0.624200,0.544300,0.042278,0.481304
2003-06-03,971.560000,1.511000,0.411100,0.755300,0.476100,0.417900,0.666000,0.593300,0.631600,0.606600,-0.019359,0.449390
2003-06-04,986.240000,0.395400,0.982700,0.774400,0.941300,0.682500,0.600200,0.786300,0.708300,0.729800,-0.039481,0.475218
2003-06-05,990.140000,-0.240400,0.940100,0.785000,0.678200,0.830200,0.633500,0.570100,0.736100,0.672400,0.005359,0.473066
2003-06-06,987.760000,-1.197700,0.076900,0.546500,0.527500,0.493000,0.649800,0.506800,0.467000,0.625400,-0.016955,0.466555
2003-06-09,975.930000,0.913000,-0.723600,-0.349000,0.110900,0.181800,0.209900,0.384200,0.291500,0.279600,-0.007146,0.490935
2003-06-10,984.840000,1.283500,-0.148900,-0.179800,-0.035500,0.269700,0.302600,0.309600,0.449700,0.360300,0.034748,0.483428
2003-06-11,997.480000,0.103300,1.087100,0.328600,0.186000,0.227700,0.437700,0.442100,0.431100,0.542100,0.057504,0.483648
2003-06-12,998.510000,-0.991500,0.684900,0.757500,0.271700,0.169300,0.206800,0.389400,0.399200,0.394200,0.002778,0.465788
2003-06-13,988.610000,2.238500,-0.446400,0.126300,0.319400,0.017200,-0.025800,0.034200,0.215600,0.243300,-0.040667,0.484770
2003-06-16,1010.740000,0.091000,0.611700,0.442300,0.648300,0.699000,0.385800,0.296700,0.308800,0.439200,0.022733,0.507421
2003-06-17,1011.660000,-0.155200,1.139700,0.436700,0.353700,0.535600,0.596300,0.343000,0.270500,0.284200,0.086839,0.500523
2003-06-18,1010.090000,-1.523600,-0.032100,0.708300,0.288000,0.251200,0.419600,0.487900,0.279900,0.222500,-0.009587,0.459489
2003-06-19,994.700000,0.099500,-0.846000,-0.531800,0.151200,-0.076000,-0.046200,0.140600,0.234700,0.077300,-0.031659,0.497074
2003-06-20,995.690000,-1.411100,-0.723500,-0.532200,-0.375100,0.141000,-0.046900,-0.025500,0.135500,0.219700,0.062159,0.504727
2003-06-23,981.640000,0.184400,-0.660500,-0.957300,-0.753900,-0.582700,-0.116100,-0.241200,-0.198200,-0.035600,0.098954,0.507920
2003-06-24,983.450000,-0.826700,-0.622900,-0.380000,-0.673500,-0.568100,-0.456600,-0.073800,-0.188800,-0.156300,0.054341,0.494330
2003-06-25,975.320000,1.076600,-0.322700,-0.692800,-0.492400,-0.705200,-0.611700,-0.509500,-0.166900,-0.259100,0.051453,0.514472
2003-06-26,985.820000,-0.973800,0.120800,0.142000,-0.251400,-0.180400,-0.410200,-0.373000,-0.313900,-0.031200,0.075336,0.516579
2003-06-27,976.220000,-0.176200,0.045900,-0.246100,-0.138200,-0.397100,-0.313300,-0.491400,-0.448400,-0.387200,0.076821,0.529408
2003-06-30,974.500000,0.802500,-0.580300,-0.027900,-0.228800,-0.145900,-0.360600,-0.293900,-0.452400,-0.418600,0.059922,0.518783
2003-07-01,982.320000,1.163600,0.311700,-0.119300,0.178600,-0.023100,0.011600,-0.194900,-0.157600,-0.313800,0.063814,0.523804
2003-07-02,993.750000,-0.810100,0.974200,0.594100,0.201900,0.375200,0.174900,0.176200,-0.024700,-0.010700,0.088420,0.509789
2003-07-03,985.700000,1.899200,0.170800,0.378200,0.240800,-0.002400,0.176000,0.032700,0.051700,-0.113000,0.018959,0.485788
2003-07-07,1004.420000,0.340500,0.536100,0.740600,0.754400,0.570800,0.314400,0.421600,0.266200,0.257100,-0.013610,0.493903
2003-07-08,1007.840000,-0.558600,1.100300,0.470000,0.639300,0.670300,0.531600,0.318000,0.411100,0.274500,0.047508,0.503067
2003-07-09,1002.210000,-1.348000,-0.109900,0.547700,0.211500,0.398300,0.463700,0.373900,0.206800,0.301700,0.020972,0.472981
2003-07-10,988.700000,0.954800,-0.961400,-0.524200,0.074900,-0.101200,0.106600,0.203900,0.157200,0.032300,-0.018458,0.492311
2003-07-11,998.140000,0.573100,-0.204800,-0.324500,-0.157100,0.248700,0.073300,0.226600,0.296900,0.245300,0.052744,0.500345
2003-07-14,1003.860000,-0.342700,0.757200,0.055200,-0.099700,-0.011200,0.302400,0.144600,0.269800,0.327400,0.079715,0.487447
2003-07-15,1000.420000,-0.632700,0.113800,0.390400,-0.044900,-0.148600,-0.066700,0.210100,0.083500,0.201400,0.014529,0.477834
2003-07-16,994.090000,-1.243400,-0.489800,-0.135100,0.134900,-0.162900,-0.229600,-0.147700,0.104900,0.003800,-0.020930,0.495912
2003-07-17,981.730000,1.180600,-0.945900,-0.743600,-0.412300,-0.140000,-0.343200,-0.374700,-0.284400,-0.044200,0.069855,0.530152
2003-07-18,993.320000,-1.461800,-0.039000,-0.239100,-0.265500,-0.096900,0.077400,-0.127700,-0.182400,-0.123700,0.096032,0.511175
2003-07-21,978.800000,0.951200,-0.148600,-0.517600,-0.547600,-0.506400,-0.324900,-0.142400,-0.294900,-0.324800,0.092323,0.515668
2003-07-22,988.110000,0.050600,-0.264900,0.215500,-0.151700,-0.249400,-0.265300,-0.144500,-0.007400,-0.157900,0.015553,0.483154
2003-07-23,988.610000,-0.709100,0.496300,-0.159400,0.174200,-0.111100,-0.199300,-0.220200,-0.120200,-0.001000,0.051784,0.529406
2003-07-24,981.600000,1.740000,-0.330400,0.094600,-0.297700,-0.002600,-0.211300,-0.272500,-0.281500,-0.185600,0.078802,0.509170
2003-07-25,998.680000,-0.216300,0.508500,0.356000,0.502400,0.108600,0.285900,0.066400,-0.022000,-0.058200,0.025044,0.503499
2003-07-28,996.520000,-0.726500,0.747800,0.265700,0.212100,0.357700,0.053900,0.213600,0.030700,-0.043800,0.073460,0.518952
2003-07-29,989.280000,-0.180900,-0.473400,0.257300,0.016900,0.023600,0.176300,-0.058400,0.095400,-0.054100,0.014943,0.474324
2003-07-30,987.490000,0.285600,-0.456800,-0.376400,0.148300,-0.022600,-0.010400,0.125400,-0.073700,0.064700,0.014362,0.516398
2003-07-31,990.310000,-1.025900,0.052100,-0.209300,-0.211200,0.175500,0.028600,0.031700,0.145300,-0.033800,0.081399,0.505811
2003-08-01,980.150000,0.272400,-0.372500,-0.308700,-0.414700,-0.374800,-0.024400,-0.122200,-0.100600,0.015200,0.063631,0.492375
2003-08-04,982.820000,-1.766300,-0.381600,-0.158100,-0.163900,-0.277900,-0.267600,0.017600,-0.073200,-0.059500,0.019904,0.499035
2003-08-05,965.460000,0.167800,-0.754000,-0.848600,-0.562200,-0.485500,-0.526800,-0.482000,-0.204500,-0.260900,0.064771,0.520970
2003-08-06,967.080000,0.728000,-0.814500,-0.448300,-0.596300,-0.417700,-0.378000,-0.429000,-0.402100,-0.163900,0.078144,0.512787
2003-08-07,974.120000,0.356200,0.446100,-0.299300,-0.155000,-0.332500,-0.228200,-0.221400,-0.285800,-0.278000,0.089909,0.528701
2003-08-08,977.590000,0.306900,0.538500,0.415600,-0.134600,-0.052600,-0.217500,-0.144800,-0.149400,-0.214800,0.078532,0.503962
2003-08-11,980.590000,0.995300,0.330400,0.460700,0.388000,-0.045800,0.007500,-0.142400,-0.088300,-0.098700,0.010996,0.499364
2003-08-12,990.350000,-0.638200,0.647400,0.550400,0.593200,0.509000,0.128600,0.149200,0.000500,0.032500,0.033168,0.518863
2003-08-13,984.030000,0.658500,0.174200,0.217900,0.252000,0.345400,0.316200,0.017700,0.049600,-0.071300,0.056121,0.503551
2003-08-14,990.510000,0.016200,0.008100,0.334600,0.327500,0.332900,0.397300,0.364900,0.098200,0.117600,0.023112,0.491127
2003-08-15,990.670000,0.915500,0.335200,0.010800,0.254800,0.265000,0.279900,0.342500,0.320900,0.089000,0.031738,0.496495
2003-08-18,999.740000,0.261100,0.463700,0.527000,0.236800,0.386500,0.373200,0.370600,0.414100,0.387100,0.026522,0.474502
2003-08-19,1002.350000,-0.204500,0.583400,0.395600,0.459900,0.241600,0.365200,0.356900,0.356600,0.396700,0.004328,0.484011
2003-08-20,1000.300000,0.296900,0.028000,0.320700,0.245200,0.326500,0.166700,0.283300,0.286100,0.293600,0.007476,0.486262
2003-08-21,1003.270000,-1.017700,0.045900,0.117400,0.314600,0.255400,0.321400,0.185300,0.284900,0.287200,0.011703,0.489674
2003-08-22,993.060000,0.065500,-0.362700,-0.310000,-0.167000,0.047800,0.042600,0.129400,0.034000,0.139300,0.052435,0.504634
2003-08-25,993.710000,0.303900,-0.481200,-0.220400,-0.216500,-0.120800,0.050700,0.045800,0.121400,0.037500,0.033531,0.485644
2003-08-26,996.730000,0.006000,0.184400,-0.219200,-0.089500,-0.112700,-0.050300,0.086700,0.077900,0.141600,0.050320,0.505350
2003-08-27,996.790000,0.607000,0.154500,0.124900,-0.162800,-0.070400,-0.092900,-0.042200,0.076600,0.070000,0.051860,0.492155
2003-08-28,1002.840000,0.515500,0.305600,0.304700,0.245100,-0.008600,0.042400,0.007000,0.038800,0.135400,0.019098,0.496124
2003-08-29,1008.010000,1.386900,0.558000,0.375000,0.357100,0.299100,0.079100,0.110200,0.070800,0.091900,0.037801,0.509078
2003-09-02,1021.990000,0.418800,0.943300,0.830900,0.626900,0.562600,0.480600,0.266900,0.270600,0.217800,0.031541,0.490058
2003-09-03,1026.270000,0.165600,0.891500,0.766600,0.726300,0.584300,0.537900,0.471300,0.286100,0.287200,0.016539,0.491762
2003-09-04,1027.970000,-0.640100,0.291100,0.648800,0.615300,0.612900,0.513500,0.483900,0.432400,0.272400,-0.008923,0.477408
2003-09-05,1021.390000,1.003500,-0.238100,-0.019500,0.326500,0.363300,0.402700,0.347100,0.341600,0.311500,0.003110,0.489219
2003-09-08,1031.640000,-0.821000,0.178800,0.174300,0.234900,0.460700,0.469300,0.488100,0.429000,0.415300,0.028689,0.483590
2003-09-09,1023.170000,-1.197300,0.086600,-0.156000,-0.075500,0.023000,0.246400,0.283900,0.323200,0.288600,0.040894,0.484386
2003-09-10,1010.920000,0.544100,-1.018600,-0.341500,-0.417200,-0.300100,-0.180300,0.040600,0.098900,0.154000,0.007562,0.478037
2003-09-11,1016.420000,0.217400,-0.332900,-0.498900,-0.121800,-0.226300,-0.160600,-0.077800,0.102800,0.147800,0.023634,0.504832
2003-09-12,1018.630000,-0.375000,0.378900,-0.149000,-0.319700,-0.054100,-0.152600,-0.106900,-0.041100,0.115500,0.098757,0.513981
2003-09-15,1014.810000,1.429800,-0.079200,0.127500,-0.205900,-0.331000,-0.107600,-0.184400,-0.140400,-0.078100,0.046231,0.489470
2003-09-16,1029.319900,-0.325500,0.523000,0.421200,0.451100,0.120800,-0.038000,0.111000,0.016500,0.033200,0.009212,0.507162
2003-09-17,1025.970000,1.326500,0.543000,0.239100,0.233600,0.294800,0.045800,-0.079400,0.056100,-0.021800,0.060997,0.514008
2003-09-18,1039.580000,-0.315500,0.496700,0.800400,0.509800,0.451600,0.466400,0.229300,0.097100,0.197500,0.028003,0.487263
2003-09-19,1036.300000,-1.300800,0.497600,0.225000,0.520200,0.343400,0.322500,0.353400,0.160300,0.050600,0.023417,0.506652
2003-09-22,1022.820000,0.607100,-0.813900,-0.101700,-0.157600,0.155400,0.067900,0.089000,0.145100,-0.003800,0.024845,0.485253
2003-09-23,1029.030000,-1.909600,-0.354300,-0.341600,0.074100,-0.005600,0.230000,0.144500,0.153500,0.196100,0.020901,0.496624
2003-09-24,1009.380000,-0.605300,-0.659300,-0.879400,-0.737000,-0.322900,-0.323500,-0.075500,-0.112700,-0.076300,0.093715,0.515706
2003-09-25,1003.270000,-0.639900,-1.279900,-0.642700,-0.812600,-0.711800,-0.369700,-0.363500,-0.140800,-0.166800,0.041317,0.481059
2003-09-26,996.850000,0.976100,-0.626500,-1.069300,-0.643100,-0.779400,-0.700800,-0.408000,-0.397800,-0.195400,0.068988,0.534657
2003-09-29,1006.580000,-1.054100,0.165200,-0.093100,-0.559000,-0.321900,-0.489800,-0.464500,-0.238100,-0.248000,0.105371,0.513011
2003-09-30,995.970000,2.234000,-0.043900,-0.243400,-0.335000,-0.659600,-0.444500,-0.570900,-0.538400,-0.328200,0.076593,0.522367
2003-10-01,1018.220000,0.198400,0.577900,0.707400,0.372100,0.176100,-0.179300,-0.065200,-0.223700,-0.234300,0.035854,0.514450
2003-10-02,1020.240000,0.941900,1.190600,0.450200,0.578800,0.336800,0.179800,-0.124700,-0.031900,-0.176400,0.068233,0.525952
2003-10-03,1029.850000,0.437000,0.567300,1.104200,0.572500,0.650800,0.438100,0.289500,0.010100,0.077200,0.035345,0.490439
2003-10-06,1034.350000,0.473700,0.683600,0.522900,0.935500,0.544700,0.614200,0.437600,0.308100,0.058400,-0.008087,0.496902
2003-10-07,1039.250000,-0.526300,0.453300,0.612500,0.510000,0.841700,0.532300,0.593500,0.441900,0.326600,0.026997,0.487885
2003-10-08,1033.780000,0.478800,-0.027500,0.126500,0.327300,0.301700,0.612200,0.379300,0.451600,0.332500,0.005802,0.472195
2003-10-09,1038.730000,-0.064500,-0.025100,0.140800,0.214200,0.357200,0.331000,0.592700,0.391600,0.454400,0.006405,0.482492
